mode,scenario,hazard_map,draw,shapeGroup,shapeName,dam_cost_usd2024,dam_area_m2
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Yamalo-Nenets,37512655676.342384,24322478.365982607
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Kamchatka Krai,1134398833.6699586,488760.6812530981
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Komi Republic,6610188449.957512,5569813.109639932
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Murmansk,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,RUS,Arkhangelsk,111794240.36285345,96229.52525465407
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Northwest Territories,852740238.7521217,110191.8455232093
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Newfoundland and Labrador,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Yukon,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Quebec,5214796.182546048,725.9641750047498
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,CAN,Nunavut,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,7,USA,Alaska,8499479455.24949,2188500.877274379
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Magadan,1150692424.3694637,646907.7842740989
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Sakha Republic,611008961.6620063,367316.1635228491
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Khanty-Mansi,3111603703.7096987,2691999.7175234146
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Chukotka,876483554.1481727,258065.88923171547
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Nenets,4896369600.179512,2819609.908469605
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Krasnoyarsk Krai,3571895810.31571,3058402.725980879
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Yamalo-Nenets,32753882151.583115,21227349.6825255
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Kamchatka Krai,1060324021.0985898,456386.8486720217
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Komi Republic,6790623991.992423,5720489.171273712
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Murmansk,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,RUS,Arkhangelsk,117867532.0942735,101457.25414435947
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Northwest Territories,629543159.8036332,81933.65503978328
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Newfoundland and Labrador,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Yukon,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Quebec,4752886.034352747,661.6605650608321
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,CAN,Nunavut,0.0,0.0
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,8,USA,Alaska,6869653052.056915,1738913.118974355
EXTENT_ONLY,SSP245,bc-diff_ssp245_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,9,RUS,Magadan,1146129435.208421,644333.0835263226
